Ded,Pol_Lim,X_Shape,growth_rate_mean,growth_rate_q50,growth_rate_cte_q5.0
1000000,350000000,0.6,0.019642186549905453,0.019722793251276016,0.018729141261428595
1000000,350000000,0.507,0.01980312411118066,0.019862458109855652,0.01888680402189493
1000000,350000000,0.447,0.019899030236247926,0.01994250901043415,0.018977098818868398
1000000,350000000,0.555,0.019681924620398784,0.019744073040783405,0.01875426946207881
1000000,350000000,0.71,0.01928952437348198,0.019442958757281303,0.01843374464660883
1000000,350000000,0.303,0.01994823644440621,0.019964045844972134,0.01901009799912572
1000000,350000000,0.416,0.019809798603737726,0.01983094308525324,0.01887270975857973
1000000,350000000,0.562,0.01967201289855875,0.019729976542294025,0.018745661433786153
1000000,350000000,0.785,0.018967323121480875,0.01912760455161333,0.018113726284354925
1000000,350000000,0.297,0.019850668091885744,0.019873646087944508,0.018900447804480792
1000000,350000000,0.341,0.019849105031974613,0.01987237762659788,0.018892900086939335
1000000,350000000,1.056,0.017892695720813936,0.018282328732311726,0.017147442791610956
1000000,350000000,0.68,0.01922516676147934,0.019338670186698437,0.018314909283071758
1000000,350000000,0.477,0.019652748823033108,0.019672289490699768,0.018733417429029942
1000000,350000000,0.432,0.019689514887752013,0.019714776426553726,0.01876939684152603
1000000,350000000,0.58,0.019448398433299735,0.019505009055137634,0.018532651569694282
1000000,350000000,0.746,0.018916807433936627,0.01907757855951786,0.01806085966527462
1000000,350000000,0.271,0.01979504687562585,0.019817340187728405,0.018857904989272357
1000000,350000000,0.358,0.01974590444136411,0.01976380031555891,0.018800149764865638
1000000,350000000,1.41,0.015665336789222783,0.01646247785538435,0.014867495093494654
1000000,350000000,0.655,0.01915397481629625,0.019235072657465935,0.018259346764534713
1000000,350000000,0.462,0.019540040024765767,0.019577682949602604,0.01861223541200161
1000000,350000000,0.385,0.019642185010312823,0.019668818451464176,0.018701023329049347
1000000,350000000,0.827,0.018394382265768946,0.018613782711327076,0.01757990540936589
1000000,350000000,0.619,0.019292643669387325,0.019364015199244022,0.018356138560920953
1000000,350000000,0.524,0.01939396456705872,0.019444899633526802,0.018490517046302557
1000000,350000000,0.432,0.019601819836441426,0.01962597481906414,0.01865779245272279
1000000,350000000,0.537,0.019307916236063465,0.019366584718227386,0.018386408872902393
1000000,350000000,0.741,0.018751608993456466,0.018899316899478436,0.017871030140668154
1000000,350000000,0.324,0.019604937003925443,0.019631696864962578,0.01866702865809202
1000000,350000000,0.408,0.019592877969704568,0.019610452465713024,0.018663130421191453
1000000,350000000,0.569,0.019324322090658826,0.0193893788382411,0.01839593444019556
1000000,350000000,0.802,0.01844750919686303,0.018644184805452824,0.01764772552996874
1000000,350000000,0.284,0.019594051541388036,0.01961074210703373,0.01864251596853137
1000000,350000000,0.351,0.01956804436724633,0.019587560556828976,0.018629225715994836
1000000,350000000,0.996,0.017831423004002863,0.018156925216317177,0.01709992652758956
1000000,350000000,0.668,0.018882164124160772,0.019031649455428123,0.018019232619553804
1000000,350000000,0.486,0.01943410184343811,0.01947672851383686,0.01851427657529712
1000000,350000000,0.391,0.019482841542363166,0.019503066316246986,0.01853510020300746
1000000,350000000,0.91,0.018165873575684964,0.018433519639074802,0.017352200206369163
1000000,350000000,0.499,0.019313484300789423,0.019361061975359917,0.01839868715032935
1000000,350000000,0.608,0.018998945361631922,0.019079580903053284,0.018108258955180645
1000000,350000000,0.456,0.019399667531996966,0.019436421804130077,0.018462577648460866
1000000,350000000,0.546,0.019208242648432496,0.019233696162700653,0.018291785661131144
1000000,350000000,0.697,0.018752452975173948,0.0188700333237648,0.0178786750882864
1000000,350000000,0.315,0.019512382496334614,0.0195467472076416,0.0185952078551054
1000000,350000000,0.948,0.01759390482643066,0.017864900641143322,0.016785223968327045
1000000,350000000,0.39,0.01949725131103769,0.01952382456511259,0.018565469700843096
1000000,350000000,0.493,0.01926836216719821,0.01929829642176628,0.018330451007932423
1000000,350000000,0.612,0.018907045248994836,0.019026185385882854,0.01804981054738164
1000000,350000000,0.543,0.01919031734552118,0.019242772832512856,0.018283196818083526
1000000,350000000,0.46,0.019238987832469866,0.019281201995909214,0.0183234516531229
1000000,350000000,0.316,0.01943614378515631,0.019452284090220928,0.018501226790249348
1000000,350000000,0.687,0.018782553380425088,0.018867595121264458,0.017855306901037694
1000000,350000000,0.574,0.01903052640098613,0.0190823832526803,0.01812111446633935
1000000,350000000,0.403,0.019431037886068224,0.019455320201814175,0.018475715536624193
1000000,350000000,0.281,0.019410270944982766,0.019424399361014366,0.01848609922453761
1000000,350000000,0.822,0.01808518506730379,0.01832542009651661,0.017288104351609945
1000000,350000000,0.953,0.017437275802213117,0.017754102125763893,0.016667755879461767
1000000,350000000,0.351,0.01934190752655268,0.019360335543751717,0.0183874124661088
1000000,350000000,0.49,0.01921528900046833,0.01924537494778633,0.01826988738030195
1000000,350000000,0.664,0.01874093532175757,0.0188299473375082,0.017836839146912097
1000000,350000000,0.843,0.018192245218681638,0.018370429053902626,0.017338829673826696
1000000,350000000,0.381,0.019326346948742867,0.01936090737581253,0.018363962415605783
1000000,350000000,0.516,0.019062550075212494,0.019102327525615692,0.018110728915780784
1000000,350000000,0.622,0.018873264901305083,0.018957536667585373,0.017987253330647945
1000000,350000000,0.438,0.019196398953848982,0.019225125201046467,0.018264524918049575
1000000,350000000,0.536,0.01898048047186312,0.019034753553569317,0.01804846851155162
1000000,350000000,0.326,0.01930138605032116,0.019317994825541973,0.018348162807524205
1000000,350000000,0.731,0.01835521350693016,0.018502349965274334,0.017500782292336224
1000000,350000000,0.582,0.01892852076254203,0.019002468325197697,0.018029068317264318
1000000,350000000,0.264,0.019365676623769104,0.019389817491173744,0.018424180150032044
1000000,350000000,0.424,0.01918699751177337,0.019222592934966087,0.0182420140132308
1000000,350000000,0.759,0.018214925262145697,0.018337825313210487,0.01731803994625807
1000000,350000000,1.224,0.015976044921287395,0.016481740400195122,0.015206289384514094
1000000,350000000,0.361,0.01928474313491024,0.01930716075003147,0.018326802365481853
1000000,350000000,0.468,0.01915387906865217,0.01918719056993723,0.018214871920645238
1000000,350000000,0.654,0.018634398100787077,0.018736716359853745,0.01774557586759329
1000000,350000000,0.563,0.0188394889381947,0.018913456238806248,0.017938889376819134
1000000,350000000,0.293,0.019258683518320323,0.01927780732512474,0.018313126172870398
1000000,350000000,0.41,0.019164323353837245,0.01918593794107437,0.01821742132306099
1000000,350000000,0.795,0.018130630097794347,0.01828023139387369,0.017263141088187696
1000000,350000000,1.007,0.017200854546378833,0.017557209357619286,0.016454084683209656
1000000,350000000,0.345,0.019269023000774904,0.019281824119389057,0.018322253320366143
1000000,350000000,0.484,0.019119018539355603,0.019159267656505108,0.018170864693820475
1000000,350000000,0.678,0.01860918221140746,0.018685368821024895,0.017712691426277162
1000000,350000000,0.902,0.01745652937796258,0.017658650875091553,0.0166046179831028
1000000,350000000,0.397,0.019162407865002753,0.01918282825499773,0.018211480230093002
1000000,350000000,0.5,0.018945397177571432,0.019019531086087227,0.018056574650108813
1000000,350000000,0.6,0.018822716298606247,0.018865945748984814,0.01789612611755729
1000000,350000000,0.553,0.01883536592447199,0.018880230374634266,0.01788737326860428
1000000,350000000,0.454,0.01904824361614883,0.01907438412308693,0.018101353757083417
1000000,350000000,0.308,0.019192174876946955,0.01921635866165161,0.018224411085247992
1000000,350000000,0.701,0.01842158972308971,0.018536177463829517,0.017554131988435983
1000000,350000000,0.592,0.018710486731329003,0.01877320557832718,0.017805801890790462
1000000,350000000,0.418,0.019111843506619333,0.01914115436375141,0.018180860579013823
1000000,350000000,0.248,0.019216630775295198,0.019236124120652676,0.01826431443914771
1000000,350000000,0.779,0.018055405595101184,0.018193342722952366,0.01717288000509143
1000000,350000000,1.073,0.01670664919828414,0.017048903740942478,0.015893477108329536
1000000,350000000,0.368,0.019144367321208118,0.019166446290910244,0.01821007104590535
1000000,350000000,0.475,0.018969819193729198,0.018995393998920918,0.018025639094412328
1000000,350000000,0.64,0.018617768924101257,0.018675114028155804,0.01769997589290142
1000000,350000000,0.375,0.01903893739329651,0.019049924798309803,0.01809560377150774
1000000,350000000,0.873,0.017555493191708228,0.01782629732042551,0.016792593616992237
1000000,350000000,0.51,0.018866770859676762,0.018916713073849678,0.01795094758272171
1000000,350000000,0.633,0.01859493682977045,0.018651911057531834,0.017655618768185378
1000000,350000000,0.526,0.01883300054637366,0.01886939164251089,0.017906448990106582
1000000,350000000,0.445,0.01897511141435243,0.019001662731170654,0.018016682099550964
1000000,350000000,0.335,0.01916282486654818,0.019175872206687927,0.018238632660359144
1000000,350000000,0.713,0.018268851006322074,0.01839200034737587,0.017382854130119085
1000000,350000000,0.414,0.01906975269112736,0.0191218052059412,0.018169892579317094
1000000,350000000,0.558,0.01870262161642313,0.018783174455165863,0.017795670311897993
1000000,350000000,0.299,0.019103291554935276,0.0191204147413373,0.018140637967735528
1000000,350000000,0.786,0.017938327618448238,0.018073112703859806,0.017079842928797006
1000000,350000000,0.341,0.019110008717607707,0.01913763675838709,0.018154751416295765
1000000,350000000,1.043,0.01666503806275432,0.01695197355002165,0.01580802332609892
1000000,350000000,0.684,0.018339782254747115,0.018425723537802696,0.017436339147388936
1000000,350000000,0.48,0.018815130185126327,0.018849944695830345,0.017874551564455034
1000000,350000000,0.401,0.018972649980941787,0.019000599160790443,0.018024061899632217
1000000,350000000,0.595,0.018514106082811486,0.01856312435120344,0.017603888642042875
1000000,350000000,0.885,0.017388785485795234,0.01757817156612873,0.016538386605679987
1000000,350000000,0.45,0.018940566888358445,0.018967976793646812,0.017988187447190284
1000000,350000000,0.505,0.01883463112246245,0.018864329904317856,0.01786058573052287
1000000,350000000,0.557,0.018636599304829724,0.018683910369873047,0.01769406134262681
1000000,350000000,0.708,0.01815077962448704,0.018254590220749378,0.017250476218760014
1000000,350000000,0.303,0.019063645862974227,0.019079910591244698,0.01811297405511141
1000000,350000000,0.422,0.018969580977037548,0.01899361051619053,0.0180338934995234
1000000,350000000,0.587,0.018571460519172252,0.018648287281394005,0.01766965752467513
1000000,350000000,0.768,0.017846900423360058,0.01800585724413395,0.017027720529586076
1000000,350000000,0.258,0.019051297421939672,0.01906662154942751,0.018104402627795935
1000000,350000000,0.364,0.018964969463273883,0.018979250453412533,0.018035973887890577
1000000,350000000,1.117,0.016153893557487753,0.016521191224455833,0.015393981337547302
1000000,350000000,0.646,0.01834297880466329,0.018420981243252754,0.017428275663405657
1000000,350000000,0.472,0.018841726710286458,0.018867893144488335,0.01789612788707018
1000000,350000000,0.379,0.018937778389826417,0.01895909197628498,0.017986713629215955
1000000,350000000,0.859,0.017277918428590056,0.017484008334577084,0.016437735967338087
1000000,350000000,0.627,0.018327117397310213,0.018408793956041336,0.017424872796982526
1000000,350000000,0.513,0.018629519387893378,0.018666770309209824,0.01769577180966735
1000000,350000000,0.442,0.01885856576471124,0.01889120601117611,0.01791585749015212
1000000,350000000,0.53,0.0186242682894459,0.01865507010370493,0.01767434235662222
1000000,350000000,0.721,0.017963559133722447,0.01806445699185133,0.01706501664593816
1000000,350000000,0.331,0.018945779559318907,0.018969248048961163,0.018009022623300553
1000000,350000000,0.394,0.01888711434751749,0.018915965221822262,0.01794362785294652
1000000,350000000,0.607,0.01843596801760723,0.018504761159420013,0.017527903709560633
1000000,350000000,0.926,0.01710320920405211,0.017355880700051785,0.01629905877634883
1000000,350000000,0.456,0.01869287926494144,0.018745604902505875,0.017772855050861836
1000000,350000000,0.497,0.018707517011929305,0.018810185603797436,0.017818672489374875
1000000,350000000,0.548,0.018627408107335215,0.018673446029424667,0.017694614827632904
1000000,350000000,0.693,0.017972045778144093,0.018083490431308746,0.01709936177358031
1000000,350000000,0.311,0.018956085913442076,0.01897499617189169,0.017990434542298317
1000000,350000000,0.407,0.018828184315748512,0.01884884387254715,0.017883311491459608
1000000,350000000,0.569,0.01847355286249367,0.018523654900491238,0.017546573653817177
1000000,350000000,0.811,0.01758215497178535,0.01770043559372425,0.016707347612828015
1000000,350000000,0.288,0.01895145638184622,0.01896833162754774,0.018014243710786103
1000000,350000000,0.347,0.018861388978548346,0.018880553543567657,0.017912477161735295
1000000,350000000,0.978,0.01684835295280791,0.01709725521504879,0.01604913119226694
1000000,350000000,0.67,0.018171666845551226,0.018282519653439522,0.017271714098751546
1000000,350000000,0.486,0.018682276532973628,0.018715132027864456,0.01773650385439396
1000000,350000000,0.385,0.01883012035530992,0.01885952241718769,0.017874701414257288
1000000,350000000,0.616,0.0182841919146711,0.018383516930043697,0.01737983888015151
1000000,350000000,0.832,0.017514214104801067,0.017696300521492958,0.016669811122119425
1000000,350000000,0.434,0.018732173507940025,0.01875533815473318,0.017790396697819233
1000000,350000000,0.52,0.0185272436066065,0.018584370613098145,0.017582281865179537
1000000,350000000,0.54,0.018560190530086403,0.018593926914036274,0.017609311174601315
1000000,350000000,0.74,0.017747324776439928,0.01784459687769413,0.016829353012144565
1000000,350000000,0.322,0.01885205270908773,0.018871687352657318,0.01790526518598199
1000000,350000000,0.428,0.018710711070057003,0.01875934097915888,0.01778846113011241
1000000,350000000,0.577,0.018432546009682117,0.018459778279066086,0.017484944313764572
1000000,350000000,0.75,0.017765615394484485,0.017887581139802933,0.01689227232709527
1000000,350000000,0.272,0.018887912818416952,0.018904673866927624,0.01793452091515064
1000000,350000000,0.357,0.01881809520276147,0.01883547753095627,0.01786126075312495
1000000,350000000,1.381,0.013952153678318428,0.01470367657020688,0.013122197892516852
1000000,350000000,0.66,0.01805874123808462,0.018154481425881386,0.017151824943721295
1000000,350000000,0.465,0.018645243070763536,0.018683786503970623,0.01771365562453866
1000000,350000000,0.428,0.018671611358365044,0.018701781518757343,0.017719819489866496
1000000,350000000,0.584,0.01831874115394894,0.018412472680211067,0.017432565055787563
1000000,350000000,0.264,0.018844806616753338,0.018869303166866302,0.01785615608096123
1000000,350000000,0.756,0.01765204705160577,0.017760644666850567,0.016767542995512485
1000000,350000000,0.362,0.018753505191393197,0.018768993206322193,0.017822502367198467
1000000,350000000,1.242,0.015081562320978265,0.015554045792669058,0.014289409620687366
1000000,350000000,0.466,0.018565284508571495,0.018609296530485153,0.017640827503055335
1000000,350000000,0.648,0.018107419671176468,0.018211490474641323,0.017232510820031167
1000000,350000000,0.839,0.0173797427863552,0.01750054396688938,0.016464898455888034
1000000,350000000,0.381,0.01872943243086338,0.018747124820947647,0.017774242255836726
1000000,350000000,0.52,0.01847338352026418,0.0185231389477849,0.017538284417241812
1000000,350000000,0.533,0.018490539601491763,0.018539542332291603,0.01757721807807684
1000000,350000000,0.625,0.01813245807472849,0.018185666762292385,0.0171921762637794
1000000,350000000,0.328,0.01882287960257381,0.01884386967867613,0.017883693985641002
1000000,350000000,0.436,0.018628002504864707,0.018663860857486725,0.0176741911098361
1000000,350000000,0.733,0.017767957943610965,0.01786963827908039,0.016855716332793237
1000000,350000000,0.574,0.018267900673742406,0.018305808305740356,0.017343044001609086
1000000,350000000,0.405,0.01868439081925899,0.018708613701164722,0.01772626917809248
1000000,350000000,0.277,0.01882496979255229,0.01884138584136963,0.017860736325383188
1000000,350000000,0.812,0.01733297900686739,0.017542275600135326,0.016523347049951554
1000000,350000000,0.355,0.018695687889447435,0.018717876635491848,0.017752010095864534
1000000,350000000,0.967,0.0164100264936802,0.016683383844792843,0.015618867194280028
1000000,350000000,0.49,0.018452002953272314,0.018485693261027336,0.017529643047600983
1000000,350000000,0.662,0.01810572377896169,0.018184482119977474,0.017189081665128468
1000000,350000000,0.93,0.016905594900465802,0.01713480707257986,0.016096826177090406
1000000,350000000,0.388,0.018591268178937026,0.018619326874613762,0.017647161334753036
1000000,350000000,0.495,0.018466990561620333,0.018502715975046158,0.017528434097766877
1000000,350000000,0.613,0.018184245290304536,0.01825292780995369,0.01726329084485769
1000000,350000000,0.542,0.018451933147746603,0.018487393856048584,0.017514672223478557
1000000,350000000,0.32,0.01872203997913748,0.018735360354185104,0.017772870045155285
1000000,350000000,0.459,0.018520462157111613,0.018569208681583405,0.01760119991376996
1000000,350000000,0.691,0.017888121442543342,0.01802742201834917,0.017033369559794665
1000000,350000000,0.864,0.017003117597033268,0.017174831591546535,0.016137346159666777
1000000,350000000,0.371,0.018589143246691673,0.01860533095896244,0.017634275369346142
1000000,350000000,0.51,0.018395700122293784,0.018420474603772163,0.017453103698790072
1000000,350000000,0.526,0.01838660899956012,0.018428378738462925,0.017445863131433724
1000000,350000000,0.635,0.018105615725403187,0.018167993053793907,0.01717141643166542
1000000,350000000,0.444,0.018476708567352035,0.01849786564707756,0.017546970024704935
1000000,350000000,0.338,0.018600547378789634,0.018620207905769348,0.017634667828679083
1000000,350000000,0.72,0.017764522425855103,0.017845711670815945,0.016846393048763276
1000000,350000000,0.594,0.018267015477496897,0.018295186571776867,0.017332352045923472
1000000,350000000,0.419,0.018572062577307223,0.018597797490656376,0.017621156014502048
1000000,350000000,0.229,0.018704572060890497,0.01872397866100073,0.017758847307413818
1000000,350000000,0.773,0.01728342490721552,0.017409407533705235,0.016413255222141744
1000000,350000000,0.371,0.018629875986650585,0.018645428121089935,0.01768175344914198
1000000,350000000,1.114,0.015711250229668804,0.016085490584373474,0.014978930540382861
1000000,350000000,0.474,0.0184885524649173,0.018515140749514103,0.01754974713549018
1000000,350000000,0.639,0.017959116557845847,0.018036309629678726,0.017048748675733805
1000000,350000000,0.9,0.01690686950009549,0.017086833715438843,0.016037172079086302
1000000,350000000,0.396,0.01852756425701082,0.018537397496402264,0.01760898604989052
1000000,350000000,0.503,0.01841006351429969,0.018444592133164406,0.0174604925327003
1000000,350000000,0.604,0.018103070645593106,0.01817836333066225,0.017214670218527316
1000000,350000000,0.55,0.018301629811991005,0.0183397326618433,0.017377758305519818
1000000,350000000,0.45,0.01851120174159296,0.018526333384215832,0.017565667256712915
1000000,350000000,0.309,0.018618470540922135,0.018638787791132927,0.017666905000805855
1000000,350000000,0.704,0.017672679813945432,0.01779967825859785,0.016811605915427207
1000000,350000000,0.412,0.018601582498056813,0.018617172725498676,0.017664334177970885
1000000,350000000,0.567,0.01821045160233043,0.01824920903891325,0.017257750499993563
1000000,350000000,0.291,0.01867759318081662,0.018696598708629608,0.01771250357851386
1000000,350000000,0.794,0.01723700970247155,0.017370992340147495,0.01637161886319518
1000000,350000000,1.02,0.016003098175016932,0.016282270662486553,0.015244255168363452
1000000,350000000,0.345,0.018599438626877962,0.01862277463078499,0.017658264376223087
1000000,350000000,0.481,0.018406445134058595,0.018435620702803135,0.01746328007429838
1000000,350000000,0.674,0.017851232423103647,0.017927136272192,0.0169139314442873
1000000,350000000,0.512,0.01832880884911865,0.018361379392445087,0.01737736100330949
1000000,350000000,0.627,0.017956340205017476,0.01801709085702896,0.017019126936793326
1000000,350000000,0.377,0.018533828685618935,0.018555683083832264,0.01758137922734022
1000000,350000000,0.857,0.016888690458028578,0.017108947969973087,0.016032092925161123
1000000,350000000,0.331,0.018563141899276523,0.018579525873064995,0.017615663539618253
1000000,350000000,0.724,0.017591559477010743,0.017729573883116245,0.01673241276293993
1000000,350000000,0.442,0.01838623541723937,0.01841273158788681,0.01743328506127
1000000,350000000,0.532,0.018288243304227944,0.018322707153856754,0.017338808719068767
1000000,350000000,0.255,0.01859203684963286,0.018611176870763302,0.01763585926964879
1000000,350000000,0.768,0.017471482311558793,0.017596791498363018,0.016558302193880083
1000000,350000000,0.586,0.018076365445286503,0.01812589354813099,0.017148153856396675
1000000,350000000,0.421,0.01842028067195788,0.018434851430356503,0.017490177415311337
1000000,350000000,0.472,0.018405217615352014,0.018431623466312885,0.017479946091771125
1000000,350000000,0.648,0.01784333842989872,0.01790954265743494,0.01690452843904495
1000000,350000000,1.144,0.01540833560709434,0.01577448472380638,0.014616017974913121
1000000,350000000,0.365,0.01848416056036949,0.01850410085171461,0.017518083937466143
1000000,350000000,0.505,0.0182211371791549,0.0182666489854455,0.017294557020068168
1000000,350000000,0.597,0.01800497596152127,0.018076288513839245,0.017113188188523053
1000000,350000000,0.401,0.01849263281922322,0.01851494424045086,0.017521183658391237
1000000,350000000,0.892,0.01676115485393675,0.01695108413696289,0.015933544747531413
1000000,350000000,0.301,0.0185476545130834,0.018559115938842297,0.017596089001744985
1000000,350000000,0.707,0.017594965629273793,0.017695993185043335,0.016687592770904303
1000000,350000000,0.449,0.018351326008117758,0.018384946510195732,0.017398895230144262
1000000,350000000,0.557,0.018111813940096182,0.018168210983276367,0.017164439149200916
1000000,350000000,0.299,0.01853903601318598,0.018558263778686523,0.01760118771344423
1000000,350000000,0.56,0.018165301524684766,0.01820376981049776,0.01722185919061303
1000000,350000000,0.789,0.0172334813318128,0.017353147268295288,0.016344341449439526
1000000,350000000,0.414,0.018388970786938443,0.01840910129249096,0.017433207016438246
1000000,350000000,0.479,0.018266347198735457,0.018288005143404007,0.017314191721379758
1000000,350000000,0.683,0.017634487517818345,0.017729755491018295,0.016727857198566197
1000000,350000000,1.035,0.015912924124301297,0.01620496343821287,0.015127888647839427
1000000,350000000,0.275,0.01852631852235645,0.01854251604527235,0.017585739120841028
1000000,350000000,0.339,0.018427294017933308,0.018447525799274445,0.017487597558647393
1000000,350000000,0.578,0.01799196923878044,0.018032725900411606,0.017070704139769077
1000000,350000000,0.751,0.01729111166509101,0.017414205707609653,0.016373892780393362
1000000,350000000,0.429,0.01835684708300978,0.0183747885748744,0.01739942654967308
1000000,350000000,0.464,0.018276051150891,0.018307141959667206,0.017332989349961282
1000000,350000000,0.657,0.01779129952947842,0.01790045201778412,0.01687783859670162
1000000,350000000,1.305,0.013994346826252876,0.014483093284070492,0.013211860181763768
1000000,350000000,0.356,0.018413370697386564,0.01844197977334261,0.017458641342818736
1000000,350000000,0.522,0.0182210156589048,0.018257196061313152,0.01727745831012726
1000000,350000000,0.617,0.017848268758528865,0.017945260740816593,0.016966362483799458
1000000,350000000,0.386,0.018413468578644097,0.018432097509503365,0.01742946319282055
1000000,350000000,0.832,0.016877682144736172,0.017052908428013325,0.016020959708839655
1000000,350000000,0.321,0.01845012767482549,0.01846150867640972,0.017493924405425788
1000000,350000000,0.736,0.017357214874017517,0.017459952272474766,0.016443540714681147
1000000,350000000,0.434,0.0183185858897632,0.018351624719798565,0.017367206793278456
1000000,350000000,0.539,0.017991276354389265,0.018031327053904533,0.017053444497287275
1000000,350000000,0.287,0.018576918197236954,0.018594084307551384,0.01763420980423689
1000000,350000000,0.807,0.0170402706136927,0.017165864817798138,0.01614832552149892
1000000,350000000,0.567,0.01796774839560967,0.018036309629678726,0.01705983318388462
1000000,350000000,0.406,0.018309018897870556,0.01834222488105297,0.01735980957746506
1000000,350000000,0.488,0.01818080848605605,0.018212730064988136,0.01722843907773495
1000000,350000000,0.671,0.01774395918109658,0.01781965047121048,0.01682351464405656
1000000,350000000,0.98,0.01572970125241991,0.01604195311665535,0.01496910909190774
1000000,350000000,0.349,0.01842336627319455,0.018448072485625744,0.017457149270921946
1000000,350000000,0.496,0.018174358898110223,0.01822664588689804,0.017256907373666763
1000000,350000000,0.605,0.017861488715186714,0.017893978394567966,0.016921480651944876
1000000,350000000,0.921,0.016456758270115824,0.0166689520701766,0.015602361597120761
1000000,350000000,0.393,0.01832309561111033,0.01833956688642502,0.01736460402607918
1000000,350000000,0.313,0.018369361857883633,0.018388339318335056,0.017417787201702596
1000000,350000000,0.694,0.017511547916138077,0.017599323764443398,0.01662046229466796
1000000,350000000,0.548,0.017904375652689486,0.017954747192561626,0.01697017140686512
1000000,350000000,0.457,0.018221573770279064,0.01824102643877268,0.01727313743904233
1000000,350000000,0.495,0.018180376059538685,0.01820732932537794,0.017232757806777955
1000000,350000000,0.615,0.01778738499301253,0.017892728559672832,0.01691736578941345
1000000,350000000,0.388,0.01829652317017317,0.018318871967494488,0.017344407737255096
1000000,350000000,0.937,0.016260310601501397,0.016428896225988865,0.015359025448560715
1000000,350000000,0.318,0.018381565075041725,0.01840442791581154,0.01742770727723837
1000000,350000000,0.69,0.01760462323196698,0.017673623748123646,0.01669472912326455
1000000,350000000,0.458,0.018241797829652205,0.018260041251778603,0.017285862006247044
1000000,350000000,0.541,0.018017507774141996,0.018064272589981556,0.017070196848362685
1000000,350000000,0.817,0.01699777667655144,0.017134753987193108,0.01610017791390419
1000000,350000000,0.278,0.018387828758731486,0.01840886101126671,0.017437204904854297
1000000,350000000,0.405,0.018237539347657,0.018268411979079247,0.01729690805077553
1000000,350000000,0.576,0.01788945399040822,0.01793801039457321,0.016952680610120296
1000000,350000000,0.661,0.017560358542017637,0.017661706544458866,0.016655549965798856
1000000,350000000,0.354,0.01836764835603535,0.018391085788607597,0.01741426149383187
1000000,350000000,0.488,0.018194233982730658,0.018214021809399128,0.01725229322910309
1000000,350000000,0.966,0.015932210727746133,0.016204042360186577,0.015123864728957414
1000000,350000000,0.518,0.01803943745053839,0.01808071043342352,0.017127451859414576
1000000,350000000,0.624,0.01769645444705384,0.01772735919803381,0.016742534842342137
1000000,350000000,0.379,0.018275391949806364,0.018308998085558414,0.017312983702868222
1000000,350000000,0.838,0.016791043745461504,0.016970045864582062,0.015924148634076117
1000000,350000000,0.329,0.018355522174760698,0.018374023959040642,0.017416105326265096
1000000,350000000,0.736,0.017294740256329533,0.017417924478650093,0.016416321229189634
1000000,350000000,0.436,0.018162489455193283,0.018184546381235123,0.017223434150218965
1000000,350000000,0.534,0.017993465257715432,0.018023318611085415,0.0170589872635901
1000000,350000000,0.754,0.017123093558684924,0.01727360673248768,0.0162912136875093
1000000,350000000,0.259,0.018330641777999698,0.018342473544180393,0.0174002755433321
1000000,350000000,0.426,0.018148264932294843,0.01817275770008564,0.017206220515072347
1000000,350000000,0.584,0.017729376992210746,0.01778134237974882,0.016803839802742006
1000000,350000000,0.651,0.017645179655670654,0.017698577605187893,0.016700110957026483
1000000,350000000,0.363,0.01825865388531238,0.018282342702150345,0.017318379413336516
1000000,350000000,0.467,0.018162228918960317,0.01819379162043333,0.01722089238464832
1000000,350000000,1.276,0.014025062604853701,0.01456706877797842,0.013286653487011791
1000000,350000000,0.791,0.017053996883358923,0.017160472460091114,0.016153576131910086
1000000,350000000,0.29,0.018292939613386988,0.018315634690225124,0.017339192144572736
1000000,350000000,0.412,0.018104951462429016,0.01814495585858822,0.01718452973291278
1000000,350000000,0.565,0.017947265060362406,0.01797595899552107,0.017002286110073327
1000000,350000000,0.674,0.01750737376266625,0.01757866982370615,0.016587436385452747
1000000,350000000,0.347,0.018268591969483532,0.018283162266016006,0.017302353400737047
1000000,350000000,0.482,0.017988575947342905,0.018015836365520954,0.017043584026396275
1000000,350000000,1.024,0.01576783844351885,0.016031252220273018,0.014956048456951976
1000000,350000000,0.603,0.017752117783023276,0.017797736451029778,0.01681592045351863
1000000,350000000,0.503,0.018027026611939074,0.018054806627333164,0.01709869960322976
1000000,350000000,0.395,0.018212330665625633,0.018242386169731617,0.017281444743275642
1000000,350000000,0.893,0.01628929853264781,0.016466351225972176,0.015435438929125666
1000000,350000000,0.704,0.01722685005829553,0.017345385625958443,0.016358082834631204
1000000,350000000,0.31,0.018269296484999357,0.018287310376763344,0.01733250552788377
1000000,350000000,0.452,0.018158664706186392,0.018181128427386284,0.017179366201162338
1000000,350000000,0.551,0.017966525424818976,0.01801089011132717,0.017032009828835726
1000000,350000000,0.774,0.016971793012536363,0.017118467018008232,0.016110823024064302
1000000,350000000,0.238,0.018279390322975816,0.018296890892088413,0.01732446691021323
1000000,350000000,0.42,0.018143405752815304,0.018179641105234623,0.017191313114017247
1000000,350000000,0.594,0.0176777074086247,0.01773152220994234,0.0167607887648046
1000000,350000000,0.637,0.01760628204368986,0.017647016793489456,0.01665731379762292
1000000,350000000,0.37,0.018169160795770585,0.018189367838203907,0.01721322238445282
1000000,350000000,0.474,0.017955112283374184,0.017978334799408913,0.017005475983023644
